Category,Longitude,Latitude,Serial_Num,Season,Name,ISO_time,Nature,wmo_wind,wmo_pres,year,month,day,hour,min
1,-114.5,19,2011229N14261,2011,GREG,8/19/2011 6:00, TS,65,987,2011,8,19,6,0
1,125.5999985,16.20000076,2011233N12129,2011,NANMADOL,8/25/2011 0:00, TS,65,975,2011,8,25,0,0
1,125.1999969,16.29999924,2011233N12129,2011,NANMADOL,8/25/2011 6:00, TS,75,965,2011,8,25,6,0
1,124.5,16.5,2011233N12129,2011,NANMADOL,8/25/2011 12:00, TS,80,955,2011,8,25,12,0
1,121.6999969,19.29999924,2011233N12129,2011,NANMADOL,8/27/2011 12:00, TS,80,955,2011,8,27,12,0
1,121.3000031,19.70000076,2011233N12129,2011,NANMADOL,8/27/2011 18:00, TS,70,970,2011,8,27,18,0
1,121.4000015,20.39999962,2011233N12129,2011,NANMADOL,8/28/2011 0:00, TS,65,975,2011,8,28,0,0
1,121.1999969,20.89999962,2011233N12129,2011,NANMADOL,8/28/2011 6:00, TS,65,975,2011,8,28,6,0
1,-65.90000153,18.20000076,2011233N15301,2011,IRENE,8/22/2011 6:00, TS,65,990,2011,8,22,6,0
1,-67,18.89999962,2011233N15301,2011,IRENE,8/22/2011 12:00, TS,70,989,2011,8,22,12,0
1,-68,19.29999924,2011233N15301,2011,IRENE,8/22/2011 18:00, TS,75,988,2011,8,22,18,0
1,-68.80000305,19.70000076,2011233N15301,2011,IRENE,8/23/2011 0:00, TS,80,981,2011,8,23,0,0
1,-69.69999695,20.10000038,2011233N15301,2011,IRENE,8/23/2011 6:00, TS,80,978,2011,8,23,6,0
1,-70.59999847,20.39999962,2011233N15301,2011,IRENE,8/23/2011 12:00, TS,80,978,2011,8,23,12,0
1,-71.19999695,20.70000076,2011233N15301,2011,IRENE,8/23/2011 18:00, TS,80,977,2011,8,23,18,0
1,-71.90000153,21,2011233N15301,2011,IRENE,8/24/2011 0:00, TS,80,969,2011,8,24,0,0
1,-77.5,31.10000038,2011233N15301,2011,IRENE,8/26/2011 18:00, TS,80,950,2011,8,26,18,0
1,-77.09999847,32.09999847,2011233N15301,2011,IRENE,8/27/2011 0:00, TS,75,952,2011,8,27,0,0
1,-76.80000305,33.40000153,2011233N15301,2011,IRENE,8/27/2011 6:00, TS,75,952,2011,8,27,6,0
1,-76.59999847,34.70000076,2011233N15301,2011,IRENE,8/27/2011 12:00, TS,75,952,2011,8,27,12,0
1,-76.30000305,35.5,2011233N15301,2011,IRENE,8/27/2011 18:00, TS,65,950,2011,8,27,18,0
1,-75.69999695,36.70000076,2011233N15301,2011,IRENE,8/28/2011 0:00, TS,65,951,2011,8,28,0,0
1,-75,38.09999847,2011233N15301,2011,IRENE,8/28/2011 6:00, TS,65,958,2011,8,28,6,0
1,-43.5,14.80000019,2011240N10341,2011,KATIA,9/1/2011 0:00, TS,65,988,2011,9,1,0,0
1,-45.20000076,15.10000038,2011240N10341,2011,KATIA,9/1/2011 6:00, TS,65,988,2011,9,1,6,0
1,-46.90000153,15.30000019,2011240N10341,2011,KATIA,9/1/2011 12:00, TS,65,988,2011,9,1,12,0
1,-48.5,15.69999981,2011240N10341,2011,KATIA,9/1/2011 18:00, TS,65,988,2011,9,1,18,0
1,-50,16.20000076,2011240N10341,2011,KATIA,9/2/2011 0:00, TS,65,988,2011,9,2,0,0
1,-51.20000076,16.79999924,2011240N10341,2011,KATIA,9/2/2011 6:00, TS,65,988,2011,9,2,6,0
1,-52.09999847,17.39999962,2011240N10341,2011,KATIA,9/2/2011 12:00, TS,65,987,2011,9,2,12,0
1,-53,18,2011240N10341,2011,KATIA,9/2/2011 18:00, TS,65,987,2011,9,2,18,0
1,-53.90000153,18.39999962,2011240N10341,2011,KATIA,9/3/2011 0:00, TS,65,987,2011,9,3,0,0
1,-54.70000076,18.79999924,2011240N10341,2011,KATIA,9/3/2011 6:00, TS,65,987,2011,9,3,6,0
1,-55.40000153,19.39999962,2011240N10341,2011,KATIA,9/3/2011 12:00, TS,65,986,2011,9,3,12,0
1,-56.20000076,19.89999962,2011240N10341,2011,KATIA,9/3/2011 18:00, TS,65,982,2011,9,3,18,0
1,-57.09999847,20.39999962,2011240N10341,2011,KATIA,9/4/2011 0:00, TS,70,978,2011,9,4,0,0
1,-57.90000153,21.10000038,2011240N10341,2011,KATIA,9/4/2011 6:00, TS,75,969,2011,9,4,6,0
1,-68.40000153,28.79999924,2011240N10341,2011,KATIA,9/7/2011 12:00, TS,80,969,2011,9,7,12,0
1,-69.30000305,29.39999962,2011240N10341,2011,KATIA,9/7/2011 18:00, TS,80,969,2011,9,7,18,0
1,-69.90000153,30.29999924,2011240N10341,2011,KATIA,9/8/2011 0:00, TS,80,968,2011,9,8,0,0
1,-70.09999847,31.5,2011240N10341,2011,KATIA,9/8/2011 6:00, TS,80,967,2011,9,8,6,0
1,-70.19999695,32.79999924,2011240N10341,2011,KATIA,9/8/2011 12:00, TS,80,966,2011,9,8,12,0
1,-70,34.09999847,2011240N10341,2011,KATIA,9/8/2011 18:00, TS,80,965,2011,9,8,18,0
1,-69.40000153,35.59999847,2011240N10341,2011,KATIA,9/9/2011 0:00, TS,80,964,2011,9,9,0,0
1,-68.40000153,37.09999847,2011240N10341,2011,KATIA,9/9/2011 6:00, TS,75,963,2011,9,9,6,0
1,-67.09999847,38.5,2011240N10341,2011,KATIA,9/9/2011 12:00, TS,75,961,2011,9,9,12,0
1,-64.59999847,39.79999924,2011240N10341,2011,KATIA,9/9/2011 18:00, TS,75,960,2011,9,9,18,0
1,-60.5,41,2011240N10341,2011,KATIA,9/10/2011 0:00, TS,75,958,2011,9,10,0,0
1,-56.09999847,42.20000076,2011240N10341,2011,KATIA,9/10/2011 6:00, TS,75,956,2011,9,10,6,0
1,-50.59999847,43.5,2011240N10341,2011,KATIA,9/10/2011 12:00, ET,75,954,2011,9,10,12,0
1,-43.70000076,45.40000153,2011240N10341,2011,KATIA,9/10/2011 18:00, ET,75,954,2011,9,10,18,0
1,-37.20000076,47.29999924,2011240N10341,2011,KATIA,9/11/2011 0:00, ET,70,957,2011,9,11,0,0
1,-31.29999924,49.09999847,2011240N10341,2011,KATIA,9/11/2011 6:00, ET,70,960,2011,9,11,6,0
1,-66.90000153,33.70000076,2011250N12324,2011,MARIA,9/15/2011 18:00, TS,65,987,2011,9,15,18,0
1,-64.80000305,36.79999924,2011250N12324,2011,MARIA,9/16/2011 0:00, TS,70,984,2011,9,16,0,0
1,-62.09999847,39.79999924,2011250N12324,2011,MARIA,9/16/2011 6:00, TS,70,983,2011,9,16,6,0
1,-58.20000076,42.90000153,2011250N12324,2011,MARIA,9/16/2011 12:00, TS,65,983,2011,9,16,12,0
1,-92.30000305,19.70000076,2011250N20266,2011,NATE,9/8/2011 18:00, TS,65,995,2011,9,8,18,0
1,-92.09999847,19.70000076,2011250N20266,2011,NATE,9/9/2011 0:00, TS,65,994,2011,9,9,0,0
1,130.1999969,28.20000076,2011253N20145,2011,ROKE,9/19/2011 12:00, TS,65,970,2011,9,19,12,0
1,130.3999939,28.20000076,2011253N20145,2011,ROKE,9/19/2011 15:00, TS,65,970,2011,9,19,15,0
1,130.6000061,28.20000076,2011253N20145,2011,ROKE,9/19/2011 18:00, TS,70,965,2011,9,19,18,0
1,131.1999969,28.39999962,2011253N20145,2011,ROKE,9/19/2011 21:00, TS,70,965,2011,9,19,21,0
1,131.6000061,28.89999962,2011253N20145,2011,ROKE,9/20/2011 0:00, TS,75,960,2011,9,20,0,0
1,131.8000031,29.20000076,2011253N20145,2011,ROKE,9/20/2011 3:00, TS,75,960,2011,9,20,3,0
1,132.3000031,29.29999924,2011253N20145,2011,ROKE,9/20/2011 6:00, TS,80,950,2011,9,20,6,0
1,133,29.70000076,2011253N20145,2011,ROKE,9/20/2011 9:00, TS,80,950,2011,9,20,9,0
1,135.8999939,33,2011253N20145,2011,ROKE,9/21/2011 0:00, TS,80,950,2011,9,21,0,0
1,136.8999939,33.90000153,2011253N20145,2011,ROKE,9/21/2011 3:00, TS,80,950,2011,9,21,3,0
1,137.6000061,34.70000076,2011253N20145,2011,ROKE,9/21/2011 5:00, TS,80,950,2011,9,21,5,0
1,137.8000031,34.90000153,2011253N20145,2011,ROKE,9/21/2011 6:00, TS,75,955,2011,9,21,6,0
1,139.1999969,35.90000153,2011253N20145,2011,ROKE,9/21/2011 9:00, TS,70,970,2011,9,21,9,0
1,140.6999969,37.09999847,2011253N20145,2011,ROKE,9/21/2011 12:00, TS,65,975,2011,9,21,12,0
1,142.3999939,38.70000076,2011253N20145,2011,ROKE,9/21/2011 15:00, TS,65,975,2011,9,21,15,0
1,143.6000061,40.5,2011253N20145,2011,ROKE,9/21/2011 18:00, TS,65,975,2011,9,21,18,0
1,145,41.79999924,2011253N20145,2011,ROKE,9/21/2011 21:00, TS,65,975,2011,9,21,21,0
1,142.5,30.20000076,2011257N19154,2011,SONCA,9/18/2011 6:00, TS,65,975,2011,9,18,6,0
1,142.5,31.70000076,2011257N19154,2011,SONCA,9/18/2011 12:00, TS,65,975,2011,9,18,12,0
1,142.8999939,33.09999847,2011257N19154,2011,SONCA,9/18/2011 18:00, TS,65,975,2011,9,18,18,0
1,144.3000031,34.59999847,2011257N19154,2011,SONCA,9/19/2011 0:00, TS,70,970,2011,9,19,0,0
1,146.1000061,36,2011257N19154,2011,SONCA,9/19/2011 6:00, TS,70,970,2011,9,19,6,0
1,148.3999939,37.20000076,2011257N19154,2011,SONCA,9/19/2011 12:00, TS,70,970,2011,9,19,12,0
1,151.5,38.59999847,2011257N19154,2011,SONCA,9/19/2011 18:00, TS,70,970,2011,9,19,18,0
1,155.3999939,39.79999924,2011257N19154,2011,SONCA,9/20/2011 0:00, TS,65,975,2011,9,20,0,0
1,-61.90000153,21,2011263N12323,2011,OPHELIA,9/29/2011 18:00, TS,65,987,2011,9,29,18,0
1,-62.29999924,21.60000038,2011263N12323,2011,OPHELIA,9/30/2011 0:00, TS,70,982,2011,9,30,0,0
1,-59.59999847,42.79999924,2011263N12323,2011,OPHELIA,10/3/2011 0:00, TS,70,972,2011,10,3,0,0
1,-98.59999847,15,2011264N13264,2011,HILARY,9/22/2011 12:00, TS,70,988,2011,9,22,12,0
1,-117.8000031,17.60000038,2011264N13264,2011,HILARY,9/28/2011 6:00, TS,80,973,2011,9,28,6,0
1,-118.3000031,18.10000038,2011264N13264,2011,HILARY,9/28/2011 12:00, TS,75,978,2011,9,28,12,0
1,-118.8000031,18.70000076,2011264N13264,2011,HILARY,9/28/2011 18:00, TS,70,980,2011,9,28,18,0
1,-119.3000031,19.20000076,2011264N13264,2011,HILARY,9/29/2011 0:00, TS,65,985,2011,9,29,0,0
1,-56.59999847,23.79999924,2011266N08343,2011,PHILIPPE,10/4/2011 0:00, TS,65,992,2011,10,4,0,0
1,-57.70000076,23.70000076,2011266N08343,2011,PHILIPPE,10/4/2011 6:00, TS,65,992,2011,10,4,6,0
1,-61,26.5,2011266N08343,2011,PHILIPPE,10/6/2011 6:00, TS,65,987,2011,10,6,6,0
1,-60.40000153,27.39999962,2011266N08343,2011,PHILIPPE,10/6/2011 12:00, TS,70,983,2011,10,6,12,0
1,-59.70000076,28.20000076,2011266N08343,2011,PHILIPPE,10/6/2011 18:00, TS,80,977,2011,10,6,18,0
1,-58.79999924,28.70000076,2011266N08343,2011,PHILIPPE,10/7/2011 0:00, TS,80,976,2011,10,7,0,0
1,-57.70000076,29,2011266N08343,2011,PHILIPPE,10/7/2011 6:00, TS,80,976,2011,10,7,6,0
1,-56.5,29.29999924,2011266N08343,2011,PHILIPPE,10/7/2011 12:00, TS,80,977,2011,10,7,12,0
1,-55.09999847,29.70000076,2011266N08343,2011,PHILIPPE,10/7/2011 18:00, TS,70,981,2011,10,7,18,0
1,-53.5,30.10000038,2011266N08343,2011,PHILIPPE,10/8/2011 0:00, TS,65,986,2011,10,8,0,0
1,126,15.10000038,2011266N13139,2011,NESAT,9/26/2011 0:00, TS,70,965,2011,9,26,0,0
1,125,15.39999962,2011266N13139,2011,NESAT,9/26/2011 6:00, TS,70,965,2011,9,26,6,0
1,124,15.80000019,2011266N13139,2011,NESAT,9/26/2011 12:00, TS,75,960,2011,9,26,12,0
1,122.9000015,16.20000076,2011266N13139,2011,NESAT,9/26/2011 18:00, TS,80,950,2011,9,26,18,0
1,121.5,16.29999924,2011266N13139,2011,NESAT,9/27/2011 0:00, TS,75,960,2011,9,27,0,0
1,120.1999969,16.5,2011266N13139,2011,NESAT,9/27/2011 6:00, TS,65,970,2011,9,27,6,0
1,119.0999985,16.89999962,2011266N13139,2011,NESAT,9/27/2011 12:00, TS,65,970,2011,9,27,12,0
1,117.9000015,17.20000076,2011266N13139,2011,NESAT,9/27/2011 18:00, TS,65,970,2011,9,27,18,0
1,116.5999985,17.10000038,2011266N13139,2011,NESAT,9/28/2011 0:00, TS,65,970,2011,9,28,0,0
1,115.8000031,17.39999962,2011266N13139,2011,NESAT,9/28/2011 6:00, TS,65,970,2011,9,28,6,0
1,114.5999985,18.20000076,2011266N13139,2011,NESAT,9/28/2011 12:00, TS,65,970,2011,9,28,12,0
1,113.4000015,18.79999924,2011266N13139,2011,NESAT,9/28/2011 18:00, TS,65,970,2011,9,28,18,0
1,112.1999969,19.70000076,2011266N13139,2011,NESAT,9/29/2011 0:00, TS,65,970,2011,9,29,0,0
1,110.8000031,19.89999962,2011266N13139,2011,NESAT,9/29/2011 6:00, TS,65,970,2011,9,29,6,0
1,109.8000031,20.20000076,2011266N13139,2011,NESAT,9/29/2011 12:00, TS,65,970,2011,9,29,12,0
1,133.1000061,17.79999924,2011270N18139,2011,NALGAE,9/29/2011 6:00, TS,65,975,2011,9,29,6,0
1,131.6999969,17.60000038,2011270N18139,2011,NALGAE,9/29/2011 12:00, TS,75,965,2011,9,29,12,0
1,130.3999939,17.70000076,2011270N18139,2011,NALGAE,9/29/2011 18:00, TS,80,960,2011,9,29,18,0
1,129,17.70000076,2011270N18139,2011,NALGAE,9/30/2011 0:00, TS,80,955,2011,9,30,0,0
1,119.6999969,16.39999962,2011270N18139,2011,NALGAE,10/1/2011 12:00, TS,75,965,2011,10,1,12,0
1,118.8000031,16.39999962,2011270N18139,2011,NALGAE,10/1/2011 18:00, TS,70,965,2011,10,1,18,0
1,117.5999985,16.5,2011270N18139,2011,NALGAE,10/2/2011 0:00, TS,65,970,2011,10,2,0,0
1,-119.3000031,13.30000019,2011278N12248,2011,IRWIN,10/7/2011 6:00, TS,70,989,2011,10,7,6,0
1,-120,13.60000038,2011278N12248,2011,IRWIN,10/7/2011 12:00, TS,80,981,2011,10,7,12,0
1,-121,14.10000038,2011278N12248,2011,IRWIN,10/8/2011 6:00, TS,80,980,2011,10,8,6,0
1,-121,14.30000019,2011278N12248,2011,IRWIN,10/8/2011 12:00, TS,70,985,2011,10,8,12,0
1,-110.4000015,15.80000019,2011279N10257,2011,JOVA,10/8/2011 18:00, TS,65,989,2011,10,8,18,0
1,-110,16,2011279N10257,2011,JOVA,10/9/2011 0:00, TS,70,986,2011,10,9,0,0
1,-109.5,16.10000038,2011279N10257,2011,JOVA,10/9/2011 6:00, TS,75,982,2011,10,9,6,0
1,-108.9000015,16.10000038,2011279N10257,2011,JOVA,10/9/2011 12:00, TS,80,978,2011,10,9,12,0
1,-108.3000031,16.10000038,2011279N10257,2011,JOVA,10/9/2011 18:00, TS,80,975,2011,10,9,18,0
1,-83,17.10000038,2011295N13279,2011,RINA,10/24/2011 18:00, TS,65,991,2011,10,24,18,0
1,-83.19999695,17.20000076,2011295N13279,2011,RINA,10/25/2011 0:00, TS,75,982,2011,10,25,0,0
1,-85.80000305,18,2011295N13279,2011,RINA,10/26/2011 18:00, TS,80,976,2011,10,26,18,0
1,-86.30000305,18.29999924,2011295N13279,2011,RINA,10/27/2011 0:00, TS,80,978,2011,10,27,0,0
1,-86.69999695,18.60000038,2011295N13279,2011,RINA,10/27/2011 6:00, TS,65,987,2011,10,27,6,0
1,-109,12.60000038,2011323N09264,2011,KENNETH,11/21/2011 12:00, TS,65,987,2011,11,21,12,0
1,-110.0999985,13,2011323N09264,2011,KENNETH,11/21/2011 18:00, TS,80,979,2011,11,21,18,0
1,-117.3000031,12.69999981,2011323N09264,2011,KENNETH,11/23/2011 12:00, TS,75,978,2011,11,23,12,0
1,84.5,12.5,2011360N09088,2011,THANE,12/28/2011 12:00, NR,65,982,2011,12,28,12,0
1,84,12.5,2011360N09088,2011,THANE,12/28/2011 15:00, NR,65,980,2011,12,28,15,0
1,84,12.5,2011360N09088,2011,THANE,12/28/2011 18:00, NR,65,978,2011,12,28,18,0
1,83.5,12.5,2011360N09088,2011,THANE,12/28/2011 21:00, NR,65,976,2011,12,28,21,0
1,83,12.30000019,2011360N09088,2011,THANE,12/29/2011 0:00, NR,70,974,2011,12,29,0,0
1,82.5,12,2011360N09088,2011,THANE,12/29/2011 3:00, NR,75,976,2011,12,29,3,0
1,82,12,2011360N09088,2011,THANE,12/29/2011 6:00, NR,75,972,2011,12,29,6,0
1,81.69999695,12,2011360N09088,2011,THANE,12/29/2011 9:00, NR,75,972,2011,12,29,9,0
1,81.30000305,12,2011360N09088,2011,THANE,12/29/2011 12:00, NR,75,972,2011,12,29,12,0
1,81,12,2011360N09088,2011,THANE,12/29/2011 15:00, NR,75,970,2011,12,29,15,0
1,80.59999847,11.80000019,2011360N09088,2011,THANE,12/29/2011 18:00, NR,75,970,2011,12,29,18,0
1,80.30000305,11.80000019,2011360N09088,2011,THANE,12/29/2011 21:00, NR,75,969,2011,12,29,21,0
1,79.90000153,11.60000038,2011360N09088,2011,THANE,12/30/2011 0:00, NR,75,969,2011,12,30,0,0
1,77.80000305,-13.80000019,2011361S09095,2012,BENILDE,12/30/2011 18:00, TS,68,978,2011,12,30,18,0
1,77.09999847,-14.19999981,2011361S09095,2012,BENILDE,12/31/2011 0:00, TS,75,972,2011,12,31,0,0
1,76.5,-14.80000019,2011361S09095,2012,BENILDE,12/31/2011 6:00, TS,80,968,2011,12,31,6,0
1,76,-15.30000019,2011361S09095,2012,BENILDE,12/31/2011 12:00, TS,80,968,2011,12,31,12,0
1,75.5,-15.89999962,2011361S09095,2012,BENILDE,12/31/2011 18:00, TS,80,968,2011,12,31,18,0
1,154.9499969,-16.35000038,2011013S15151,2011,ZELIA,1/15/2011 18:00, NR,65,977,2011,1,15,18,0
1,156.75,-17.5,2011013S15151,2011,ZELIA,1/16/2011 0:00, NR,80,964,2011,1,16,0,0
1,162.8000031,-22.60000038,2011013S15151,2011,ZELIA,1/16/2011 18:00, NR,80,970,2011,1,16,18,0
1,165,-25,2011013S15151,2011,ZELIA,1/17/2011 0:00, NR,70,975,2011,1,17,0,0
1,-177.6999969,-21.70000076,2011020S13182,2011,WILMA,1/25/2011 6:00, NR,65,974,2011,1,25,6,0
1,-179.8999939,-22.29999924,2011020S13182,2011,WILMA,1/25/2011 12:00, NR,80,961,2011,1,25,12,0
1,172,-28.5,2011020S13182,2011,WILMA,1/27/2011 18:00, NR,80,960,2011,1,27,18,0
1,171.5,-30.5,2011020S13182,2011,WILMA,1/28/2011 0:00, NR,65,970,2011,1,28,0,0
1,114,-20.20000076,2011021S16129,2011,BIANCA,1/27/2011 6:00, NR,65,970,2011,1,27,6,0
1,112.9000015,-20.92000008,2011021S16129,2011,BIANCA,1/27/2011 12:00, NR,75,966,2011,1,27,12,0
1,107.9899979,-26.34000015,2011021S16129,2011,BIANCA,1/28/2011 18:00, NR,70,968,2011,1,28,18,0
1,107.8000031,-27.63999939,2011021S16129,2011,BIANCA,1/29/2011 0:00, NR,65,971,2011,1,29,0,0
1,108.2900009,-28.97999954,2011021S16129,2011,BIANCA,1/29/2011 6:00, NR,65,973,2011,1,29,6,0
1,162.3999939,-13.69999981,2011028S13180,2011,YASI,1/31/2011 6:00, NR,65,975,2011,1,31,6,0
1,160.8999939,-13.60000038,2011028S13180,2011,YASI,1/31/2011 12:00, NR,80,960,2011,1,31,12,0
1,160,-13.69999981,2011028S13180,2011,YASI,1/31/2011 14:00, NR,80,957,2011,1,31,14,0
1,158.6000061,-13.69999981,2011028S13180,2011,YASI,1/31/2011 18:00, NR,75,968,2011,1,31,18,0
1,156.6999969,-14.10000038,2011028S13180,2011,YASI,2/1/2011 0:00, NR,80,966,2011,2,1,0,0
1,53.40000153,-15.60000038,2011038S11062,2011,BINGIZA,2/12/2011 18:00, TS,80,962,2011,2,12,18,0
1,51.5,-15.89999962,2011038S11062,2011,BINGIZA,2/13/2011 18:00, TS,80,957,2011,2,13,18,0
1,50.5,-16,2011038S11062,2011,BINGIZA,2/14/2011 0:00, TS,75,963,2011,2,14,0,0
1,49.70000076,-15.89999962,2011038S11062,2011,BINGIZA,2/14/2011 6:00, TS,70,970,2011,2,14,6,0
1,107.5999985,-25.43000031,2011045S14132,2011,CARLOS,2/24/2011 18:00, NR,65,970,2011,2,24,18,0
1,108.1299973,-21.5,2011045S16119,2011,DIANNE,2/19/2011 0:00, NR,65,970,2011,2,19,0,0
1,107.8899994,-22.23999977,2011045S16119,2011,DIANNE,2/19/2011 6:00, NR,70,966,2011,2,19,6,0
1,107.7600021,-22.72999954,2011045S16119,2011,DIANNE,2/19/2011 12:00, NR,75,961,2011,2,19,12,0
1,107.5199966,-23.17000008,2011045S16119,2011,DIANNE,2/19/2011 18:00, NR,75,960,2011,2,19,18,0
1,107.3499985,-23.73999977,2011045S16119,2011,DIANNE,2/20/2011 0:00, NR,70,963,2011,2,20,0,0
1,106.7600021,-24.25,2011045S16119,2011,DIANNE,2/20/2011 6:00, NR,70,963,2011,2,20,6,0
1,106.0100021,-24.57999992,2011045S16119,2011,DIANNE,2/20/2011 12:00, NR,65,967,2011,2,20,12,0
1,105.1100006,-24.87999916,2011045S16119,2011,DIANNE,2/20/2011 18:00, NR,65,968,2011,2,20,18,0
1,169.3999939,-17,2011048S14171,2011,ATU,2/20/2011 6:00, NR,70,973,2011,2,20,6,0
1,179.6999969,-31.60000038,2011048S14171,2011,ATU,2/23/2011 18:00, NR,70,965,2011,2,23,18,0
1,-179.3000031,-22.29999924,2011082S17184,2011,BUNE,3/25/2011 6:00, NR,65,970,2011,3,25,6,0
1,-179.5,-22.5,2011082S17184,2011,BUNE,3/25/2011 12:00, NR,70,969,2011,3,25,12,0
1,-179.6000061,-22.60000038,2011082S17184,2011,BUNE,3/25/2011 18:00, NR,70,967,2011,3,25,18,0
1,179.8999939,-23,2011082S17184,2011,BUNE,3/26/2011 6:00, NR,65,970,2011,3,26,6,0
1,179.4700012,-23.20000076,2011082S17184,2011,BUNE,3/26/2011 12:00, NR,65,973,2011,3,26,12,0
1,179.1999969,-23.79999924,2011082S17184,2011,BUNE,3/26/2011 18:00, NR,65,973,2011,3,26,18,0
1,179,-24.39999962,2011082S17184,2011,BUNE,3/27/2011 0:00, NR,65,971,2011,3,27,0,0
1,178.8000031,-25,2011082S17184,2011,BUNE,3/27/2011 6:00, NR,65,970,2011,3,27,6,0
1,179.5,-25.70000076,2011082S17184,2011,BUNE,3/27/2011 12:00, NR,65,970,2011,3,27,12,0
