Category,Longitude,Latitude,Serial_Num,Season,Name,ISO_time,Nature,wmo_wind,wmo_pres,year,month,day,hour,min
1,80,-14.10000038,2010002S09096,2010,EDZANI,1/7/2010 6:00, TS,70,965,2010,1,7,6,0
1,71.5,-21.10000038,2010002S09096,2010,EDZANI,1/10/2010 6:00, TS,80,955,2010,1,10,6,0
1,71,-22.29999924,2010002S09096,2010,EDZANI,1/10/2010 12:00, TS,70,965,2010,1,10,12,0
1,70.90000153,-23.29999924,2010002S09096,2010,EDZANI,1/10/2010 18:00, TS,65,970,2010,1,10,18,0
1,123.1999969,-13.60000038,2010019S11123,2010,MAGDA,1/21/2010 0:00, NR,65,978,2010,1,21,0,0
1,124.4000015,-15.19999981,2010019S11123,2010,MAGDA,1/21/2010 18:00, NR,65,980,2010,1,21,18,0
1,124.5,-15.60000038,2010019S11123,2010,MAGDA,1/21/2010 21:00, NR,70,975,2010,1,21,21,0
1,124.5,-15.89999962,2010019S11123,2010,MAGDA,1/22/2010 0:00, NR,65,980,2010,1,22,0,0
1,-153.6000061,-17,2010029S12177,2010,OLI,2/4/2010 0:00, NR,65,970,2010,2,4,0,0
1,-152.8999939,-17.70000076,2010029S12177,2010,OLI,2/4/2010 6:00, NR,80,950,2010,2,4,6,0
1,-149,-24,2010029S12177,2010,OLI,2/5/2010 18:00, NR,80,955,2010,2,5,18,0
1,-148,-25.5,2010029S12177,2010,OLI,2/6/2010 0:00, NR,70,965,2010,2,6,0,0
1,-158.8999939,-16.5,2010038S08194,2010,PAT,2/9/2010 18:00, NR,65,970,2010,2,9,18,0
1,-159.1000061,-17.39999962,2010038S08194,2010,PAT,2/10/2010 0:00, NR,70,965,2010,2,10,0,0
1,-159.3000031,-18.10000038,2010038S08194,2010,PAT,2/10/2010 6:00, NR,75,960,2010,2,10,6,0
1,-159.6000061,-18.70000076,2010038S08194,2010,PAT,2/10/2010 12:00, NR,65,970,2010,2,10,12,0
1,-169.1000061,-14,2010040S11185,2010,RENE,2/13/2010 6:00, NR,65,970,2010,2,13,6,0
1,-169.3999939,-14.89999962,2010040S11185,2010,RENE,2/13/2010 12:00, NR,70,965,2010,2,13,12,0
1,-170.3000031,-15.69999981,2010040S11185,2010,RENE,2/13/2010 18:00, NR,80,955,2010,2,13,18,0
1,-173,-17.79999924,2010040S11185,2010,RENE,2/14/2010 12:00, NR,80,955,2010,2,14,12,0
1,-173.8000031,-18.70000076,2010040S11185,2010,RENE,2/14/2010 18:00, NR,80,955,2010,2,14,18,0
1,-174.3000031,-19.5,2010040S11185,2010,RENE,2/15/2010 0:00, NR,80,955,2010,2,15,0,0
1,-175,-20.70000076,2010040S11185,2010,RENE,2/15/2010 6:00, NR,70,965,2010,2,15,6,0
1,-175.8999939,-21.79999924,2010040S11185,2010,RENE,2/15/2010 12:00, NR,65,970,2010,2,15,12,0
1,61.20000076,-13.69999981,2010046S10058,2010,GELANE,2/17/2010 6:00, TS,70,970,2010,2,17,6,0
1,61.70000076,-14.19999981,2010046S10058,2010,GELANE,2/17/2010 12:00, TS,70,970,2010,2,17,12,0
1,62,-14.30000019,2010046S10058,2010,GELANE,2/17/2010 18:00, TS,65,975,2010,2,17,18,0
1,62,-14.60000038,2010046S10058,2010,GELANE,2/18/2010 0:00, TS,65,975,2010,2,18,0,0
1,62.09999847,-14.89999962,2010046S10058,2010,GELANE,2/18/2010 6:00, TS,70,970,2010,2,18,6,0
1,62.20000076,-15.30000019,2010046S10058,2010,GELANE,2/18/2010 12:00, TS,70,970,2010,2,18,12,0
1,62.20000076,-15.80000019,2010046S10058,2010,GELANE,2/18/2010 18:00, TS,75,965,2010,2,18,18,0
1,62.20000076,-16.20000076,2010046S10058,2010,GELANE,2/19/2010 0:00, TS,80,960,2010,2,19,0,0
1,61.59999847,-18.70000076,2010046S10058,2010,GELANE,2/20/2010 6:00, TS,75,965,2010,2,20,6,0
1,-179,-13.10000038,2010069S12188,2010,TOMAS,3/13/2010 18:00, NR,65,970,2010,3,13,18,0
1,-179.3000031,-13.5,2010069S12188,2010,TOMAS,3/14/2010 0:00, NR,70,965,2010,3,14,0,0
1,-179.3999939,-14.10000038,2010069S12188,2010,TOMAS,3/14/2010 6:00, NR,80,950,2010,3,14,6,0
1,-179.1999969,-19.79999924,2010069S12188,2010,TOMAS,3/16/2010 6:00, NR,80,950,2010,3,16,6,0
1,-178.6000061,-21.10000038,2010069S12188,2010,TOMAS,3/16/2010 12:00, NR,75,960,2010,3,16,12,0
1,-177.8000031,-23.39999962,2010069S12188,2010,TOMAS,3/16/2010 18:00, NR,70,965,2010,3,16,18,0
1,-176.3000031,-25.29999924,2010069S12188,2010,TOMAS,3/17/2010 0:00, NR,75,965,2010,3,17,0,0
1,-173.8999939,-27.39999962,2010069S12188,2010,TOMAS,3/17/2010 6:00, NR,70,965,2010,3,17,6,0
1,157.75,-14.89999962,2010070S15168,2010,ULUI,3/18/2010 0:00, NR,80,962,2010,3,18,0,0
1,157.6499939,-15.10000038,2010070S15168,2010,ULUI,3/18/2010 6:00, NR,75,967,2010,3,18,6,0
1,157.5,-15.44999981,2010070S15168,2010,ULUI,3/18/2010 12:00, NR,65,976,2010,3,18,12,0
1,151.25,-19.85000038,2010070S15168,2010,ULUI,3/20/2010 6:00, NR,65,978,2010,3,20,6,0
1,149.8000031,-19.96999931,2010070S15168,2010,ULUI,3/20/2010 12:00, NR,80,967,2010,3,20,12,0
1,85.30000305,-18.39999962,2010080S06089,2010,IMANI,3/25/2010 0:00, TS,65,970,2010,3,25,0,0
1,85.5,-19.29999924,2010080S06089,2010,IMANI,3/25/2010 6:00, TS,70,965,2010,3,25,6,0
1,85.80000305,-19.89999962,2010080S06089,2010,IMANI,3/25/2010 12:00, TS,70,965,2010,3,25,12,0
1,61,17.5,2010151N14065,2010,PHET,6/2/2010 6:00, NR,70,978,2010,6,2,6,0
1,60.5,18,2010151N14065,2010,PHET,6/2/2010 9:00, NR,80,968,2010,6,2,9,0
1,60,18.5,2010151N14065,2010,PHET,6/2/2010 21:00, NR,80,970,2010,6,2,21,0
1,59.5,18.5,2010151N14065,2010,PHET,6/3/2010 0:00, NR,75,974,2010,6,3,0,0
1,59.5,18.5,2010151N14065,2010,PHET,6/3/2010 3:00, NR,75,974,2010,6,3,3,0
1,59.5,19,2010151N14065,2010,PHET,6/3/2010 6:00, NR,70,978,2010,6,3,6,0
1,59.5,19.5,2010151N14065,2010,PHET,6/3/2010 9:00, NR,70,978,2010,6,3,9,0
1,59.5,20,2010151N14065,2010,PHET,6/3/2010 12:00, NR,70,978,2010,6,3,12,0
1,59.5,20,2010151N14065,2010,PHET,6/3/2010 15:00, NR,70,978,2010,6,3,15,0
1,59.5,20.5,2010151N14065,2010,PHET,6/3/2010 18:00, NR,65,980,2010,6,3,18,0
1,59.5,21,2010151N14065,2010,PHET,6/3/2010 21:00, NR,65,980,2010,6,3,21,0
1,59.5,21.5,2010151N14065,2010,PHET,6/4/2010 0:00, NR,65,980,2010,6,4,0,0
1,-100,11.60000038,2010169N13266,2010,CELIA,6/20/2010 18:00, TS,65,987,2010,6,20,18,0
1,-100.5999985,11.5,2010169N13266,2010,CELIA,6/21/2010 0:00, TS,65,987,2010,6,21,0,0
1,-101.3000031,11.5,2010169N13266,2010,CELIA,6/21/2010 6:00, TS,65,987,2010,6,21,6,0
1,-102,11.5,2010169N13266,2010,CELIA,6/21/2010 12:00, TS,70,984,2010,6,21,12,0
1,-102.8000031,11.60000038,2010169N13266,2010,CELIA,6/21/2010 18:00, TS,75,980,2010,6,21,18,0
1,-103.5999985,11.60000038,2010169N13266,2010,CELIA,6/22/2010 0:00, TS,80,977,2010,6,22,0,0
1,-106.8000031,11.69999981,2010169N13266,2010,CELIA,6/23/2010 0:00, TS,80,977,2010,6,23,0,0
1,-107.6999969,11.80000019,2010169N13266,2010,CELIA,6/23/2010 6:00, TS,75,980,2010,6,23,6,0
1,-121.8000031,15.60000038,2010169N13266,2010,CELIA,6/26/2010 18:00, TS,70,984,2010,6,26,18,0
1,-97.5,12.5,2010172N08272,2010,DARBY,6/24/2010 6:00, TS,65,987,2010,6,24,6,0
1,-98.30000305,12.69999981,2010172N08272,2010,DARBY,6/24/2010 12:00, TS,70,984,2010,6,24,12,0
1,-99,12.80000019,2010172N08272,2010,DARBY,6/24/2010 18:00, TS,75,981,2010,6,24,18,0
1,-99.69999695,13.10000038,2010172N08272,2010,DARBY,6/25/2010 0:00, TS,80,977,2010,6,25,0,0
1,-102.9000015,13.5,2010172N08272,2010,DARBY,6/27/2010 0:00, TS,70,984,2010,6,27,0,0
1,-94.40000153,23,2010176N16278,2010,ALEX,6/30/2010 0:00, TS,65,973,2010,6,30,0,0
1,-94.80000305,23.10000038,2010176N16278,2010,ALEX,6/30/2010 6:00, TS,70,966,2010,6,30,6,0
1,-95.19999695,23.5,2010176N16278,2010,ALEX,6/30/2010 12:00, TS,75,958,2010,6,30,12,0
1,-95.5,24,2010176N16278,2010,ALEX,6/30/2010 15:00, TS,75,958,2010,6,30,15,0
1,-96.19999695,24.29999924,2010176N16278,2010,ALEX,6/30/2010 18:00, TS,80,962,2010,6,30,18,0
1,-98.40000153,24.10000038,2010176N16278,2010,ALEX,7/1/2010 6:00, TS,75,963,2010,7,1,6,0
1,126.5,14.30000019,2010191N12138,2010,CONSON,7/12/2010 18:00, TS,65,975,2010,7,12,18,0
1,124.8000031,14.30000019,2010191N12138,2010,CONSON,7/13/2010 0:00, TS,65,975,2010,7,13,0,0
1,123.5,14.39999962,2010191N12138,2010,CONSON,7/13/2010 6:00, TS,65,975,2010,7,13,6,0
1,122.3000031,14.5,2010191N12138,2010,CONSON,7/13/2010 12:00, TS,65,975,2010,7,13,12,0
1,112.9000015,16.70000076,2010191N12138,2010,CONSON,7/15/2010 12:00, TS,65,975,2010,7,15,12,0
1,111.9000015,16.89999962,2010191N12138,2010,CONSON,7/15/2010 18:00, TS,65,975,2010,7,15,18,0
1,111,17,2010191N12138,2010,CONSON,7/16/2010 0:00, TS,65,975,2010,7,16,0,0
1,110.1999969,17.60000038,2010191N12138,2010,CONSON,7/16/2010 6:00, TS,70,970,2010,7,16,6,0
1,109.5,18,2010191N12138,2010,CONSON,7/16/2010 12:00, TS,65,970,2010,7,16,12,0
1,108.5999985,18.5,2010191N12138,2010,CONSON,7/16/2010 18:00, TS,65,970,2010,7,16,18,0
1,112.4000015,19.20000076,2010198N15123,2010,CHANTHU,7/21/2010 12:00, TS,65,980,2010,7,21,12,0
1,112,19.79999924,2010198N15123,2010,CHANTHU,7/21/2010 18:00, TS,65,975,2010,7,21,18,0
1,111.5,20.5,2010198N15123,2010,CHANTHU,7/22/2010 0:00, TS,70,970,2010,7,22,0,0
1,110.5,21.39999962,2010198N15123,2010,CHANTHU,7/22/2010 6:00, TS,70,970,2010,7,22,6,0
1,109.9000015,21.70000076,2010198N15123,2010,CHANTHU,7/22/2010 12:00, TS,65,980,2010,7,22,12,0
1,-40.90000153,15.19999981,2010234N11329,2010,DANIELLE,8/23/2010 18:00, TS,65,987,2010,8,23,18,0
1,-42.59999847,15.39999962,2010234N11329,2010,DANIELLE,8/24/2010 0:00, TS,75,982,2010,8,24,0,0
1,-44.20000076,15.60000038,2010234N11329,2010,DANIELLE,8/24/2010 6:00, TS,80,977,2010,8,24,6,0
1,-45.79999924,16.20000076,2010234N11329,2010,DANIELLE,8/24/2010 12:00, TS,70,984,2010,8,24,12,0
1,-47.5,17,2010234N11329,2010,DANIELLE,8/24/2010 18:00, TS,65,987,2010,8,24,18,0
1,-49,17.70000076,2010234N11329,2010,DANIELLE,8/25/2010 0:00, TS,70,984,2010,8,25,0,0
1,-50.40000153,18.39999962,2010234N11329,2010,DANIELLE,8/25/2010 6:00, TS,70,984,2010,8,25,6,0
1,-51.59999847,19.39999962,2010234N11329,2010,DANIELLE,8/25/2010 12:00, TS,70,984,2010,8,25,12,0
1,-52.59999847,20.70000076,2010234N11329,2010,DANIELLE,8/25/2010 18:00, TS,75,980,2010,8,25,18,0
1,-53.59999847,22,2010234N11329,2010,DANIELLE,8/26/2010 0:00, TS,80,977,2010,8,26,0,0
1,-57.90000153,32.40000153,2010234N11329,2010,DANIELLE,8/29/2010 6:00, TS,80,964,2010,8,29,6,0
1,-56.20000076,34.70000076,2010234N11329,2010,DANIELLE,8/29/2010 12:00, TS,75,966,2010,8,29,12,0
